SatCatId,ObjectName,LaunchYear,OrbitalPeriod,LaunchMass,StatusCode,Inclination,Status,UcsData,OrbitClassEstimated,LaunchSiteCountry,Owner,UseType,Purpose,LaunchVehicleClass,TLE1,TLE2,MeanMotion,Eccentricity,OrbitClass
53828,STARLINK-4760,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53828U 22114L   24055.42237346  .00001128  00000+0  88974-4 0  9994,2 53828  53.2183  45.1718 0001511  85.8602 274.2563 15.08844455 80475,15.08844455,0.0001511,LEO
53829,STARLINK-4759,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53829U 22114M   24055.36718216  .00002634  00000+0  18348-3 0  9998,2 53829  53.2172  45.5368 0001493  87.2940 272.8223 15.08850599 80461,15.08850599,0.0001493,LEO
53830,STARLINK-4761,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53830U 22114N   24055.28252863  .00001240  00000+0  95998-4 0  9991,2 53830  53.2190  45.7238 0001687  96.6126 263.5058 15.08838824 80455,15.08838824,0.0001687,LEO
53831,STARLINK-4649,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53831U 22114P   24055.36350415 -.00000385  00000+0 -60675-5 0  9999,2 53831  53.2171  45.5123 0001812  86.1300 273.9899 15.08849634 80464,15.08849634,0.0001812,LEO
53832,STARLINK-4747,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53832U 22114Q   24055.27516297  .00000395  00000+0  42896-4 0  9995,2 53832  53.2186  45.6772 0001565 105.6172 254.4993 15.08826379 80450,15.08826379,0.0001565,LEO
53833,STARLINK-4771,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53833U 22114R   24055.28621144  .00001884  00000+0  13647-3 0  9990,2 53833  53.2173  45.7445 0001600  85.4522 274.6653 15.08838647 80457,15.08838647,0.00016,LEO
53834,STARLINK-4737,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53834U 22114S   24055.40026660  .00000220  00000+0  31912-4 0  9996,2 53834  53.2184  45.0369 0001832  99.8835 260.2364 15.08842397 80470,15.08842397,0.0001832,LEO
53835,STARLINK-4783,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53835U 22114T   24055.27883903  .00000519  00000+0  50723-4 0  9995,2 53835  53.2185  45.7030 0001486 104.2577 255.8581 15.08841382 80455,15.08841382,0.0001486,LEO
53836,STARLINK-4778,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53836U 22114U   24055.31661388  .00000109  00000+0  24947-4 0  9996,2 53836  53.2176  35.9413 0001714  88.7612 271.3576 15.08836975 80596,15.08836975,0.0001714,LEO
53837,STARLINK-4776,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53837U 22114V   24055.27147231  .00000204  00000+0  30898-4 0  9996,2 53837  53.2176  45.6556 0001465  98.7968 261.3190 15.08836014 80451,15.08836014,0.0001465,LEO
53838,STARLINK-4773,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53838U 22114W   24055.31292325  .00000346  00000+0  39852-4 0  9993,2 53838  53.2187  35.9275 0001401  92.5774 267.5379 15.08842929 80595,15.08842929,0.0001401,LEO
53839,STARLINK-4784,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53839U 22114X   24055.32029317  .00000286  00000+0  36064-4 0  9999,2 53839  53.2170  35.9695 0001397  94.6167 265.4984 15.08843368 80594,15.08843368,0.0001397,LEO
53840,STARLINK-4766,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53840U 22114Y   24055.36906927 -.00000481  00000+0 -12127-4 0  9999,2 53840  53.2175  35.5641 0001290  93.5492 266.5648 15.08840530 80608,15.0884053,0.000129,LEO
53841,STARLINK-4750,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53841U 22114Z   24055.37547597  .00001130  00000+0  89058-4 0  9992,2 53841  53.2192  35.6074 0001385  93.0107 267.1044 15.08843643 80607,15.08843643,0.0001385,LEO
53842,STARLINK-4754,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53842U 22114AA  24055.36074182  .00000321  00000+0  38281-4 0  9990,2 53842  53.2177  35.5134 0001306  89.4543 270.6598 15.08836510 80601,15.0883651,0.0001306,LEO
53843,STARLINK-4769,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53843U 22114AB  24055.37179386  .00000827  00000+0  70045-4 0  9999,2 53843  53.2188  35.5823 0001598  93.3190 266.7985 15.08843411 80608,15.08843411,0.0001598,LEO
53844,STARLINK-4745,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53844U 22114AC  24055.22089559 -.00000905  00000+0 -38811-4 0  9990,2 53844  53.2189  36.0651 0001392  84.3411 275.7739 15.08836148 80586,15.08836148,0.0001392,LEO
53845,STARLINK-4753,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53845U 22114AD  24055.36442680  .00000476  00000+0  47993-4 0  9996,2 53845  53.2177  35.5564 0001394  94.1884 265.9268 15.08839635 80601,15.08839635,0.0001394,LEO
53846,STARLINK-4746,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53846U 22114AE  24055.21352610  .00001572  00000+0  11684-3 0  9999,2 53846  53.2172  36.0163 0001657  91.7440 268.3742 15.08838962 80584,15.08838962,0.0001657,LEO
53847,STARLINK-4777,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53847U 22114AF  24055.35705457  .00000086  00000+0  23503-4 0  9999,2 53847  53.2173  35.4905 0001464  94.5585 265.5574 15.08840832 80604,15.08840832,0.0001464,LEO
53848,STARLINK-4780,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53848U 22114AG  24055.33863030  .00002540  00000+0  17756-3 0  9999,2 53848  53.2178  35.3799 0001530  90.9747 269.1421 15.08853940 80609,15.0885394,0.000153,LEO
53849,STARLINK-4770,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53849U 22114AH  24055.21720485  .00000244  00000+0  33405-4 0  9992,2 53849  53.2193  36.0390 0001548  99.6250 260.4917 15.08845249 80580,15.08845249,0.0001548,LEO
53850,STARLINK-4767,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53850U 22114AJ  24055.26134223  .00005142  00000+0  34097-3 0  9997,2 53850  53.2177  35.6067 0001504  90.5282 269.5883 15.08836283 80598,15.08836283,0.0001504,LEO
53851,STARLINK-4755,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53851U 22114AK  24055.34231959  .00000527  00000+0  51188-4 0  9994,2 53851  53.2189  35.3990 0001493  95.4678 264.6485 15.08839736 80606,15.08839736,0.0001493,LEO
53852,STARLINK-4797,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53852U 22114AL  24055.35567740 -.00000205  00000+0  51992-5 0  9994,2 53852  53.2181  30.4971 0001761  89.2399 270.8795 15.08841327 80672,15.08841327,0.0001761,LEO
53853,STARLINK-4794,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53853U 22114AM  24055.33495107  .00000894  00000+0  74259-4 0  9993,2 53853  53.2183  35.3526 0001398  84.3367 275.7785 15.08839088 80609,15.08839088,0.0001398,LEO
53854,STARLINK-4800,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53854U 22114AN  24055.31752520  .00008869  00000+0  57418-3 0  9994,2 53854  53.2175  25.9698 0001372  97.2183 262.8965 15.08870557 80734,15.08870557,0.0001372,LEO
53855,STARLINK-4703,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53855U 22114AP  24055.33958803  .00001244  00000+0  96200-4 0  9992,2 53855  53.2188  35.3805 0001592  94.7353 265.3821 15.08847004 80605,15.08847004,0.0001592,LEO
53856,STARLINK-4795,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53856U 22114AQ  24055.23655927  .00000360  00000+0  40719-4 0  9995,2 53856  53.2185  26.1760 0001549  82.9262 277.1906 15.08839697 80728,15.08839697,0.0001549,LEO
53857,STARLINK-4809,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53857U 22114AR  24055.32389435  .00001812  00000+0  13188-3 0  9996,2 53857  53.2181  35.2885 0001583  90.7177 269.3997 15.08842412 80603,15.08842412,0.0001583,LEO
53858,STARLINK-4798,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53858U 22114AS  24055.31384957  .00000991  00000+0  80351-4 0  9994,2 53858  53.2186  25.9473 0001541  86.0571 274.0597 15.08840855 80730,15.08840855,0.0001541,LEO
53859,STARLINK-4790,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53859U 22114AT  24055.32988366  .00001649  00000+0  12165-3 0  9998,2 53859  53.2187  30.3359 0001588  94.3080 265.8094 15.08841574 80675,15.08841574,0.0001588,LEO
53860,STARLINK-4799,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53860U 22114AU  24055.30648639  .00002358  00000+0  16623-3 0  9995,2 53860  53.2200  25.9010 0001590  67.5540 292.5621 15.08833355 80494,15.08833355,0.000159,LEO
53861,STARLINK-4781,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53861U 22114AV  24055.17768582  .00000259  00000+0  34376-4 0  9995,2 53861  53.2188  26.5217 0001696  77.0772 283.0409 15.08836370 80710,15.0883637,0.0001696,LEO
53862,STARLINK-4792,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53862U 22114AW  24055.21813966 -.00001725  00000+0 -90307-4 0  9995,2 53862  53.2204  26.0697 0002014 102.3908 257.7309 15.08843342 80720,15.08843342,0.0002014,LEO
53863,STARLINK-4788,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53863U 22114AX  24055.29911612 -.00000443  00000+0 -97503-5 0  9993,2 53863  53.2190  25.8550 0001569  83.1208 276.9962 15.08837976 80738,15.08837976,0.0001569,LEO
53864,STARLINK-4779,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53864U 22114AY  24055.32113385  .00000588  00000+0  55065-4 0  9993,2 53864  53.2191  25.2863 0001510  91.2271 268.8895 15.08839378 80741,15.08839378,0.000151,LEO
53865,STARLINK-4785,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53865U 22114AZ  24055.60819902  .00001574  00000+0  11693-3 0  9997,2 53865  53.2185  24.2344 0001456 104.1684 255.9470 15.08845150 80784,15.0884515,0.0001456,LEO
53866,STARLINK-4762,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53866U 22114BA  24055.57697225  .00001183  00000+0  92371-4 0  9995,2 53866  53.2200   4.7842 0001447  84.7194 275.3963 15.08842575 81050,15.08842575,0.0001447,LEO
53867,STARLINK-4793,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53867U 22114BB  24055.30003176  .00001342  00000+0  10241-3 0  9995,2 53867  53.2187  15.8776 0001639 100.5693 259.5484 15.08842493 80878,15.08842493,0.0001639,LEO
53868,STARLINK-4789,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53868U 22114BC  24055.54749716  .00000153  00000+0  27692-4 0  9997,2 53868  53.2190   4.6128 0001374  98.6548 261.4600 15.08837433 81053,15.08837433,0.0001374,LEO
53869,STARLINK-4810,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53869U 22114BD  24055.59439000  .00000719  00000+0  63261-4 0  9995,2 53869  53.2189  14.1648 0001549  93.7195 266.3974 15.08840364 80923,15.08840364,0.0001549,LEO
53870,STARLINK-4732,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53870U 22114BE  24055.55117721  .00000455  00000+0  46663-4 0  9990,2 53870  53.2192   4.6186 0001701  92.8332 267.2855 15.08837758 81059,15.08837758,0.0001701,LEO
53871,STARLINK-4740,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53871U 22114BF  24055.58794300  .00001774  00000+0  12951-3 0  9995,2 53871  53.2189   4.1458 0001613  90.7447 269.3730 15.08840388 81068,15.08840388,0.0001613,LEO
53876,CHUANGXIN 16B (CX-16B),2022,96.01,100.0,+,29.0,Active,1,LEO,PRC,China,Government,Technology Development,Kuaizhou,1 53876U 22102B   24055.42665760  .00009697  00000+0  75227-3 0  9994,2 53876  28.9965  66.0508 0005220 198.5394 161.5014 14.99855370 78300,14.9985537,0.000522,LEO
53877,YUNHAI 1-03,2022,100.48,800.0,+,98.52,Active,1,LEO,PRC,China,Government,Earth Observation,Long March,1 53877U 22115A   24055.60161468  .00000556  00000+0  21860-3 0  9994,2 53877  98.5194  54.9765 0001202  84.9731 275.1590 14.33089377 74703,14.33089377,0.0001202,LEO
53884,SHIYAN 14 (SY-14),2022,94.0,100.0,+,97.5,Active,1,LEO,PRC,China,Government,Technology Development,Kuaizhou,1 53884U 22118A   24055.59199864  .00011384  00000+0  37174-3 0  9990,2 53884  97.4955  75.1905 0010673 229.9354 130.0952 15.31872686 78997,15.31872686,0.0010673,LEO
53885,SHIYAN 15 (SY-15),2022,93.84,100.0,+,97.5,Active,1,LEO,PRC,China,Government,Technology Development,Kuaizhou,1 53885U 22118B   24055.59597885  .00014033  00000+0  42125-3 0  9992,2 53885  97.4955  76.4569 0008239 233.0780 126.9708 15.34528567 79063,15.34528567,0.0008239,LEO
53886,STARLINK-5028,2022,95.43,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53886U 22119A   24055.29913802  .00000640  00000+0  58287-4 0  9998,2 53886  53.2165  66.0504 0001374  90.3103 269.8046 15.08830555 79300,15.08830555,0.0001374,LEO
53887,STARLINK-5029,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53887U 22119B   24055.28807813  .00001744  00000+0  12764-3 0  9997,2 53887  53.2162  65.9807 0001434  92.5608 267.5548 15.08841887 79305,15.08841887,0.0001434,LEO
53888,STARLINK-5034,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53888U 22119C   24055.29544546  .00002390  00000+0  16818-3 0  9992,2 53888  53.2176  66.0263 0001691  96.1133 264.0052 15.08840618 79300,15.08840618,0.0001691,LEO
53889,STARLINK-5031,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53889U 22119D   24055.29176190  .00001707  00000+0  12534-3 0  9991,2 53889  53.2172  66.0039 0001779  91.8376 268.2820 15.08843937 79302,15.08843937,0.0001779,LEO
53890,STARLINK-5050,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53890U 22119E   24055.31886032  .00000741  00000+0  64613-4 0  9992,2 53890  53.2191  30.5140 0001454  82.0098 278.1059 15.08845854 79806,15.08845854,0.0001454,LEO
53891,STARLINK-5041,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53891U 22119F   24055.35063315  .00000854  00000+0  71751-4 0  9994,2 53891  53.2170  65.6631 0001486  92.7897 267.3265 15.08842589 79315,15.08842589,0.0001486,LEO
53892,STARLINK-5046,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53892U 22119G   24055.39844749  .00000958  00000+0  78264-4 0  9998,2 53892  53.2173  65.2503 0001377  97.3551 262.7598 15.08840186 79320,15.08840186,0.0001377,LEO
53893,STARLINK-5052,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53893U 22119H   24055.30273477  .00000299  00000+0  36874-4 0  9993,2 53893  53.2172  65.3723 0001517  88.6869 271.4297 15.08835595 79316,15.08835595,0.0001517,LEO
53894,STARLINK-5043,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53894U 22119J   24055.34695122  .00000793  00000+0  67922-4 0  9990,2 53894  53.2173  65.6411 0001486  92.7712 267.3450 15.08841132 79312,15.08841132,0.0001486,LEO
53895,STARLINK-5032,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53895U 22119K   24055.40213418  .00001291  00000+0  99168-4 0  9993,2 53895  53.2177  65.2745 0001500 102.4363 257.6797 15.08841983 79322,15.08841983,0.00015,LEO
53896,STARLINK-5037,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53896U 22119L   24055.39476921 -.00000047  00000+0  15140-4 0  9999,2 53896  53.2179  65.2287 0001574  92.3084 267.8089 15.08833456 79327,15.08833456,0.0001574,LEO
53897,STARLINK-5035,2022,95.45,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53897U 22119M   24055.34326530  .00000988  00000+0  80132-4 0  9991,2 53897  53.2182  65.6150 0001576  94.6507 265.4666 15.08842274 79314,15.08842274,0.0001576,LEO
53898,STARLINK-5044,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53898U 22119N   24055.44995199  .00000253  00000+0  33985-4 0  9995,2 53898  53.2173  64.8612 0001524  88.5881 271.5285 15.08837936 79335,15.08837936,0.0001524,LEO
53899,STARLINK-5042,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53899U 22119P   24055.32115805  .00000867  00000+0  72566-4 0  9990,2 53899  53.2182  65.4801 0001344  93.1974 266.9172 15.08834565 79314,15.08834565,0.0001344,LEO
53900,STARLINK-5045,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53900U 22119Q   24055.31010341 -.00001828  00000+0 -96801-4 0  9999,2 53900  53.2166  65.4094 0001379  94.2988 265.8162 15.08845047 79312,15.08845047,0.0001379,LEO
53901,STARLINK-5024,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53901U 22119R   24055.32484099 -.00001892  00000+0 -10085-3 0  9996,2 53901  53.2174  65.5028 0001652 101.2784 258.8394 15.08834267 79318,15.08834267,0.0001652,LEO
53902,STARLINK-5021,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53902U 22119S   24055.57598052  .00002369  00000+0  16684-3 0  9998,2 53902  53.2202  14.3294 0001410  89.4639 270.6515 15.08853018 80051,15.08853018,0.000141,LEO
53903,STARLINK-5022,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53903U 22119T   24055.39204250 -.00000161  00000+0  80066-5 0  9999,2 53903  53.2199  65.2089 0001894 100.9193 259.2012 15.08836248 79323,15.08836248,0.0001894,LEO
53904,STARLINK-4787,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53904U 22119U   24055.43889374  .00001146  00000+0  90081-4 0  9991,2 53904  53.2169  64.7912 0001490 101.4244 258.6915 15.08841462 79335,15.08841462,0.000149,LEO
53905,STARLINK-5003,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53905U 22119V   24055.29637620  .00000133  00000+0  26452-4 0  9997,2 53905  53.2187  56.0557 0001493  97.5744 262.5418 15.08836957 79445,15.08836957,0.0001493,LEO
53906,STARLINK-5054,2022,95.34,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53906U 22119W   24055.29862447  .00002409  00000+0  16231-3 0  9996,2 53906  53.2201  56.0665 0001741 105.1461 254.9724 15.10460654 79446,15.10460654,0.0001741,LEO
53907,STARLINK-5063,2022,95.54,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53907U 22119X   24055.35177766  .00001156  00000+0  94535-4 0  9999,2 53907  53.2168  65.6563 0001645  92.9886 267.1294 15.07208999 79311,15.07208999,0.0001645,LEO
53908,STARLINK-5057,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53908U 22119Y   24055.28900606  .00001268  00000+0  97749-4 0  9993,2 53908  53.2172  56.0089 0001514  90.9786 269.1380 15.08833763 79442,15.08833763,0.0001514,LEO
53909,STARLINK-4796,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53909U 22119Z   24055.23381808  .00000496  00000+0  49237-4 0  9997,2 53909  53.2179  56.3773 0001523  99.6320 260.4844 15.08838378 79438,15.08838378,0.0001523,LEO
53910,STARLINK-5056,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53910U 22119AA  24055.28163114  .00001580  00000+0  11735-3 0  9998,2 53910  53.2163  55.9577 0001541  97.7623 262.3544 15.08840754 79445,15.08840754,0.0001541,LEO
53911,STARLINK-5048,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53911U 22119AB  24055.29269212  .00000632  00000+0  57836-4 0  9996,2 53911  53.2179  56.0334 0001706  93.5556 266.5631 15.08834702 79447,15.08834702,0.0001706,LEO
53912,STARLINK-5059,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53912U 22119AC  24055.37358486  .00000645  00000+0  58592-4 0  9992,2 53912  53.2192  55.1274 0001686 102.8819 257.2362 15.08838597 79465,15.08838597,0.0001686,LEO
53913,STARLINK-5053,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53913U 22119AD  24055.27426513  .00003263  00000+0  22306-3 0  9991,2 53913  53.2171  55.9134 0001513 103.1256 256.9905 15.08831454 79446,15.08831454,0.0001513,LEO
53914,STARLINK-5040,2022,95.44,260.0,+,53.22,Active,1,LEO,USA,USA,Commercial,Communications,Falcon,1 53914U 22119AE  24055.40306001  .00001223  00000+0  94939-4 0  9992,2 53914  53.2174  55.3019 0001606  92.9051 267.2125 15.08840328 79468,15.08840328,0.0001606,LEO
